"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"East Asia & Pacific (excluding high income)","EAP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-0.105588246621813","-3.11435996407242","-5.89893164407487","-4.44651037370492","-3.58800830053562","-4.57572331074895","-5.93080336139516","-0.670457099317375","-1.61418981960208","0.443172244309129","-3.80040967405147","-8.51175092710987","-5.20997667418132","-5.1472829488547","-2.36231747522136","-4.16751643885901","-0.674247786490063","-4.48229932324834","-3.95584535777111","-4.09288556316314","-0.217391362976912","-1.62196981722165","-7.49949156007604","4.67349075269474","6.3435541480245","-2.38325088255005","-4.50586234491735","-1.24920361685129","-1.36219189560774","1.17661120468016","3.8080496541111","3.78442738247704","2.89405288656368","0.520924336749102","-2.32172616604528","-0.506587087684932","-0.166909556494228","-0.966037832420016","-0.651047970913704","-2.28484408591192","0.921880823309631","-0.388423584941","-1.53396782171926","-0.507366812406181","2.09143069539629","2.74108928085797","1.83956449977501","1.83036009695549","5.68058120999323",
"Egypt, Arab Rep.","EGY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-5.64851668866225","-6.23889963754389","-8.36107941326356","-2.01398440649132","-9.64424162168997","-6.6921090195543","-1.06429269398936","-5.55386591533602","-4.65076269628491","-3.49407515387107","0.0497900138696242","-2.97556725417425","-3.29141667060211","5.41428288100209","9.010952","7.81250251617541","5.44885051546392","0.0597325714285714","-0.422212745098039","-0.283898866608544","-0.905827378713802","-3.02491579679889","-1.80221287386216","-0.972570273448986","-0.401718427655422","0.730979150171549","4.66231377245509","4.97788419534309","2.34529559888579","2.45322162862231","0.315552631578947","-0.868821887213847","-1.7707391095759","-2.05668307641306","-2.32378812632193","-2.49788021735236","-1.22513249838744","-1.94849131455399","-5.23529137853431","-6.16465951871263","-3.19681566782461","-2.93164483711978","-3.20758543154938","-3.70903990583375","-4.38240299812001","-2.2100904275198","-3.17338760075616","",
"Euro area","EMU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3908305177212","22.9133856737768","23.2450159506025","-5.44458433860014","-8.61532542588461","0.722973749438987","-39.2668560181824","-30.3043628662932","-14.8161574838645","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-3.39422081591837","-3.90334975810331","-1.85502527118762","0.779412899279619","0.352780168130571","-2.3989622888185","-2.64636721046839","-2.32222961238958","-1.76386517415544","1.03360919597488","1.54179312982115","1.55857677158017","-0.0827164831002587","-1.00972940326339","-2.63582260832301","-3.35886586768217","-3.43260470559267","-3.4160822661675","-1.1061129789544","-1.20512004003852","-0.320247040380478","-0.347834725925521","-0.140683569181923","-1.17199231308045","-3.25657544886735","-4.33507205777267","-4.38922200145846","-3.70295804630134","-3.86622288791001","-5.48470889304821","-7.26750054256225","-8.83881825681534","-9.43206208437295","-8.90618785170716","-4.03711289982811","-3.65895973068443","-2.68728637358442","0.0552331666960445","2.07791536141213","1.73595007328569","2.03697429462383","3.15808866042231","2.82857699785743","1.86142647160726","2.11978917805627","0.819280213926571","0.765004613238448","0.309856961117303","2.65494270436243","3.02899904108629",
"Estonia","EST","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53901284719059","-4.03327500267875","-3.50447680786975","-8.32080873340359","-10.8980153561721","-8.43191028086134","-5.11809353076674","-5.25815799294369","-5.19375871381402","-10.5743364533738","-12.9205377766597","-11.9829822415601","-8.63305003795737","-14.9718681033252","-14.8020314240803","-8.85851078522049","2.6775190631377","1.74366049478647","1.30548764458293","-1.85807259126916","-0.133143040301748","0.518408483980376","1.46327360938589","0.996247381037253","1.69970978175346","0.56376163135316","2.00905944057614","-2.7306242700292","-3.72846855950514","-3.8979985471161","-1.75017354585816","-1.14500195837819",
"Ethiopia","ETH","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-1.46076990810982","-1.85768656541356","-1.38706325139921","-3.2247060273228","-3.32349613321689","-2.46744065415348","-1.93475589776784","-1.56774843278456","1.09371100521","-3.24092628403194","-2.00982272538635","-2.03500398551599","-1.227552239329","-2.3541103991641","0.747122815753609","-1.11537579375338","-0.552422468805537","1.76625983730632","0.50129599614824","0.908197347576536","-0.457223674441713","-4.15073883771036","-5.89415732214506","0.163268897783397","-4.53620596538169","-1.74046524518376","-1.58150719828577","-6.59189372254429","-12.6419842587598","-11.6871605564419","-4.20144598076542","-6.67139557726763","-6.75348362103612","-2.1222608717343","-3.30367964138338","-7.10674868080213","-6.36626399169653","-10.3781721184148","-11.7149020637799","-10.6404162096321","-7.25029158773741","-5.4720998544152","-5.23928316213876","-2.5254143189047","-4.05104424695968","-4.0705916662436","-2.92441796387815","",
"European Union","EUU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-7.26075539532321","-3.49799866270723","-0.295739401191793","1.87649452165494","-0.366156863999986","-2.61466300325739","-0.911866486578685","-1.74877777345292","-2.20633460869342","-0.0390307790310157","-1.44344195524999","-0.943128240701193","-1.89097850106028","-2.47056311444697","-4.87183687394227","-4.92220571481103","-5.32681492267676","-4.54594465904843","-1.27368110383661","1.07619185079872","3.90223701682603","3.79006406550444","5.22832147413366","5.47770810715809","5.94874529220919","8.35697521580217","9.32832355563528","8.61479200191204","4.97591224324578","6.35919059517118","3.79909504985157","3.94307577889212","4.08024653201486","2.46705484055195","2.10030839228353","1.39274108679821","-1.55989641961033","-2.25407429115713","-1.87586111811564","-1.40306958808626","-0.912485503630061","-1.98213896057961","-0.613710516292876","-1.63811271947478","-0.15499529100125","0.529983303828097","0.326640931588569","-2.50692650482939","-0.535523472119517","0.310300904530602",
"Fiji","FJI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","-5.76273003617057","-1.45471224909323","-13.0501957717297","-7.05586744817797","-4.9308331873045","-1.56120176750965","1.64083841438865","1.29985652299845","2.32050169864633","6.35550368382684","0.632738435882662","-7.03030144787266","-4.93144143597923","-3.99878474352944","-8.44003964321111","-6.1763495566945","-5.72016176808459","0.636047134440278","-1.63374867444327","-3.62307870193135","0.655462625521091","-1.51980018386888","-4.09110110593278","0.858878837529481","-2.28236251772106","-9.27687175758032","-6.89584542628475","-16.4488939915362","-11.4545752332218","-14.9382363262539","-4.31924967284106","-4.7591968754889","-5.16119192694596","-1.4340442908102","-9.7117807351876","-5.77781240557738","-3.47299248987541","-3.60696936050466","-6.639070882176","-8.44729845329711","-12.8222684910363","-13.8552602988164","-15.9482441698644","-17.4195537297345","","",
"France","FRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","0.768079373710612","-0.910805304880729","-0.0995989385233091","1.4078873687173","0.845337736665918","-0.605927092588723","-0.789714227353761","-2.08979094420012","-0.933487508264091","-0.166846364681241","-0.00632248222825551","0.317668003097766","-0.479945241449236","-0.456943183564688","-0.459409521209704","-0.790699531946191","-0.517748489885409","0.280170781675052","0.683954592617435","0.535080974263654","0.679551477433415","1.2859310187773","2.60806895660173","2.51843043289977","3.4092327167425","1.1848394944316","1.52989945223821","1.18270439802011","0.871063406872808","0.434470120439983","-0.00650919177703098","0.0221896585541474","-0.328279950461903","-0.962244945077225","-0.81848014778611","-0.832545468638349","-1.02802797917579","-1.22530807843013","-0.59799045690811","-0.962733699381151","-0.334528437032909","-0.538632351885894","-0.474615185215669","-0.735670615255371","0.587362764575748","-2.00313613657686","0.244238511780542","-1.18259080268105","-0.993970970723725","0.391586848719543",
"Faroe Islands","FRO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2734708037608","15.6142918418711","9.29520327119273","12.6005348141705","9.86123616311528","-0.436767986416422","7.52016809211848","1.77191405060488","1.05271652622566","-3.44459491477146","-1.22813096268354","-1.07294449559976","6.18734358043311","7.75436992619401","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-13.6483060432146","-8.27519388329319","-14.2053237117959","-7.28256521721859","-0.685151745948481","7.01835931333612","","","","","","","","","","",
"Gabon","GAB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","3.09161720747714","8.17251007369266","8.96925457208746","10.4421153102767","8.55076121567185","2.88787433239867","3.16411772419284","-4.86504498812799","-31.0681259413846","-13.6844773143339","-16.0520094477278","-4.59078995928343","2.81747500972778","1.38433185743214","-3.00622863834277","-1.12108668936338","7.57275373189422","10.3786091380141","15.606083485232","9.97513749355829","-13.2831001987777","8.37209987870897","19.7027587812577","10.2998522952722","6.33560263979825","11.7614768617876","11.8977404655294","20.6930568792579","","22.0639363873959","24.5939589011604","6.63781868280595","17.0685059551217","14.30205454341","11.5176523304205","8.31242147608324","6.10892058354702","0.980288664808838","","","","","","","","","",
"United Kingdom","GBR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","1.50789705294204","1.83432771771503","0.313802108167172","-1.25254746763939","-3.61344972437301","-1.43328844610717","-0.593358578949811","0.0551351099995308","0.644119064686419","-0.178279570640728","1.21462434887475","2.61238985947786","1.55028160702169","1.0807797343564","0.397286079597483","0.677370024918345","-0.220092795315054","-1.68950941079794","-3.88147169402264","-4.65090631621984","-3.55031184555805","-1.66449946529553","-1.96702595518054","-1.66961487109581","-0.879081535567202","-0.999550808668883","-0.727548507990115","-0.0898610622387695","-0.318861634089026","-2.11518369418468","-1.80978814155872","-1.76623319868349","-1.97304333212519","-1.82808406238088","-2.29213993851292","-1.98153178021805","-3.12218245755459","-3.73342924098551","-3.88657975994756","-3.03919318860907","-2.77184107542602","-1.63097008877188","-3.14718914670129","-4.65119373117684","-5.01141706795707","-4.94667701136357","-5.49879734304565","-3.49784868993649","-3.92206514953074","-2.6851488847368","-2.95839949111081","-0.440671238610714","-2.27877411232757","-3.51213275320832","-2.65199665914344",
"Georgia","GEO","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.6474016992689","-7.6297275422632","-7.08564878719989","-5.75310242328276","-6.12197073672488","-6.38774221286113","-9.57586165079388","-6.94983213970616","-10.8511554489972","-15.3810743163939","-19.5819311413511","-21.9709187774567","-10.5986282901093","-9.6468391223966","-11.9098234516365","-11.1441786727056","-5.45445307967912","-9.9308784427995","-11.6071164150782","-12.2417329389245","-7.95124743463903","-6.65935234039704","-5.9937484904192","-12.4335796501942","-10.30459946521","-4.42087610102786","-5.55113477786765","-4.41578194339995",
"Ghana","GHA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","0.625389561981361","-2.6776478271648","-2.50038784561282","-1.25435152310235","3.07195329346052","0.679380192289742","-9.92747367168792","-2.65807659865766","-4.24335765919776","-0.879363988157938","-2.97271052447471","-1.48753135064422","-1.92912868632708","-1.29093946323997","-1.78793851881226","-3.79004857894482","-3.81712748889921","-5.87583998572894","-9.36182299010873","-4.67466144092219","-2.22295003676613","-4.42593921260815","-5.85456469341193","-6.9730710672988","-12.4939914333473","-7.75495051706689","-8.04286187367619","-1.70668468981884","1.33224533437262","-6.64520344576759","-10.280631865678","-5.05660776463669","-9.58130961421888","-11.6021635051277","-7.28314283327412","-8.5327330566748","-9.00258173366364","-11.9009237632839","-9.07624953901069","-6.75690272053076","-5.7116156025854","-5.04424020618629","-3.31643027470143","-3.039866029501","-2.72699375813964","-3.04816313374944","-3.19619975570754","-2.35478644334304","1.74694409663411","",
"Gibraltar","GIB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.25831725886567","-1.28497395970774","-6.3719618891849","-5.0678506224507","-5.22024846869827","-6.5697966368861","-5.4852351143333","-1.18778554469804","-5.02716468421529","-4.01956723410899","-3.14235704551243","-1.65086793613531","-2.95227188360417","-3.98363958959634","-3.20759051700664","-1.44260287136746","-4.64074253447312","-3.68667076245062","-3.06276375818202","-3.74410214282105","-5.2452359968981","-7.23648388311734","-6.29234168357033","-6.005146411906","-4.7697025907998","-17.1165293375314","-13.5979829951241","-14.2034724942303","-11.1827727004958","-11.6007986964145","-31.9328390727135","5.03018582642409","-1.60638873400794","-2.34042432173531","19.0560604764664","27.1761588078073","16.8265386883899","10.2105464737034","",
"Gambia, The","GMB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","-27.3493264670339","-17.8873331879792","-37.5705114654634","-19.9432665038694","-9.92877104297179","-14.7745402083541","3.72636938655723","3.40575391688581","1.66518287354913","6.45566366599968","12.0964807472798","5.4593551375244","7.62398443950628","1.73224760432552","5.34341465610822","-0.684127300754421","1.08503963991995","-1.035486078866","-5.55018808592489","-2.85622127623816","","","","","","0.541196571889132","-3.15228070444893","-4.22219702002328","-6.22324623229532","-6.19477968023257","-0.402650265042615","1.93110412724461","1.13391181749086","-7.67135227929094","-6.55707152697875","-7.05935659160072","-6.87758719722139","-3.90228061316891","-5.1279664746384","-6.32875593450885","-8.08332529672772","-2.04445221575257","-4.77621848558059","-4.31333160293426","-4.09350427303967","-5.01076756388327","-2.96605192822463",
"Guinea-Bissau","GNB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","-18.4761682880882","-16.9322053176086","-18.1954304988678","-20.269593555121","-14.7404514062601","-9.98023040370638","-13.052194321946","-14.4748256844105","-7.14173907253505","-11.2790251661435","-16.4850368222139","-10.0651285252334","-7.50038263382946","-5.32872538837755","-6.32606042473747","-0.913899727016268","","","","-2.69821108512442","-0.271719275957978","-0.0519018620590297","2.38148745518108","-1.63867591635847","-6.3132458528375","-4.06952969493394","-3.02102465076755","-5.34847492021888","-7.52999517168867","-1.21431910534762","-7.93224654147768","-4.73187653933365","0.555849591467734","1.81726336561494","1.36293739261607","0.263885195365577","-3.48324795461302","-8.01942015155739","-2.29762473540162","-0.752015006156485","-7.97367245179235","-7.708503188942","",
"Equatorial Guinea","GNQ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.9287107608819","-16.4506703656093","-23.7875568375166","-16.9395648833006","-36.7145107351161","-7.85003608180464","2.08962404984017","-0.37878435160704","-86.9941852940511","-147.997312487613","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-3.02413262009222","-3.01347678839082","-2.18763340815346","-3.51052739369007","-3.94187955770984","-4.66499808594164","-3.51291880931802","-3.85298763130145","-4.50243582614758","-6.94719222076847","-3.01463543598474","-1.88910563466861","-1.27392583418636","-3.28047623715177","-3.66416152795676","-1.51783071981205","-1.86723149235441","-0.696206808420449","-0.126978535177172","-2.12188049067422","-3.19572255088179","-3.50229712684898","","-5.31917093747904","-7.80647954386926","-7.12083770050181","-6.38625728965696","-6.50626060536124","-5.74201400267069","-7.51860335220304","-10.9919390863757","-14.1869570945958","-14.6094922064777","-10.9982860428605","-10.2094499511211","-10.0976272377955","-2.58418506053024","-2.09216226097274","-1.59663409250033","-0.82819219779973","-1.68881636338714","-1.79956830770948","-2.92946837177349","-1.50121840629263","-6.48664200392794","-6.34795283469094","-10.3357101038964","-6.16330418209365","-6.37731977196453",
"Grenada","GRD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","1.82868261957925","1.18672987914062","-1.08672115211221","0.244129508536838","-11.9944848171596","-14.1117135185595","-11.3047029073074","2.61108606727808","1.6539078422986","-10.1739078608534","-13.5773457166949","-11.7493067008026","-13.5871554173319","-16.626121074546","-15.9830787973543","-10.4438180860276","-14.0981471570171","-8.65343308097191","-12.2182247681427","-15.4008298904297","-17.6170958451229","-18.2799852849773","-11.5657809941147","-21.9966277175389","-25.1924121595876","-24.5623129443556","-26.355141755599","-21.9094311537963","-36.197096036622","-35.3579767652674","-29.2906558652577","-26.310483241865","-16.922787751426","-19.4482994535287","-18.6656495604378","-14.9830707473176","-17.0640979875269","-9.08236900654943","-10.6165101004821","-8.84957467526885","-11.4635306675494","-12.7578936321221","-10.3282132272823","-16.1060034218251","-14.3720511551808","-12.0517077745513","-18.3894234868483","-19.459807839659",
"Greenland","GRL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-0.64410179202256","-4.45590207044107","-2.97858769221488","-2.07267696447383","-6.65349962288122","-4.57841016100987","-2.47403303982174","-3.98521643099032","-2.53352000047872","-0.243364059582245","-6.24611837267502","-5.27953288720953","-4.36466568457703","-2.78293492713394","-1.95298065782809","-6.76098809347935","-6.15525381623952","-4.81621168651736","-3.90367937373989","-2.87722315607179","-3.56098407112146","-5.35743048114144","-5.60037620030961","-5.44146333041507","-6.80733057120201","-6.04021558283228","-4.81631890533671","-4.93864901451057","-4.63346885034308","-5.12367991314268","-5.31937540284176","-4.03483780515023","0.194641494950958","-1.88548550474234","-3.37024214653633","-3.72480170275581","-4.22439861794017","-3.30032026895154","-1.24431009264223","0.96477643474438","1.19614112432809","0.885829177236282","2.36029059992479","5.04131134881773","2.16690674786865","1.16694210751002","3.07762130591235","2.94410476895932",
"Guam","GUM","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-21.6789836851943","-5.83115631903747","-15.6289044598493","-21.3046757247953","-32.1724658908915","-29.3183213393085","-32.1841278736547","-22.2166974860777","-21.3066746942624","","","","","","","-37.0872486840416","-30.8796681550639","-23.1005343563518","-21.679406848842","-4.63562826712069","-8.42301407676256","-7.74879755028687","-7.12481390368902","-11.5341241520002","-12.7638520939434","-8.57971395005412","-6.00217518033652","-2.52795588989275","-11.6705382324577","-7.59053846582146","-6.06659550320194","-10.6229329472303","-7.28409727303008","-7.1762463185401","-10.0853362607878","-9.02441909942374","-10.9417365700277","-9.33174702245427","-0.907095962415786","3.37225553747118","-2.56042552466991","-26.677311081907","-57.1070048116683","-11.6095974967976","-16.9076142307927","28.8207770246115","13.902228797549","",
"High income","HIC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.69913927220226","6.43398804532035","4.39495330629626","6.1342321083476","7.89242487198891","10.7870611277598","9.94811890844344","11.8823196567725","12.6877195301892","13.0222250225228","14.9909891618182","9.88359042348121","7.00327306349559","5.55641787886821","1.57916253447198","1.52003210528648","1.39201098734822","3.31756278823981","3.95440937584328","4.57729182218876","3.73603565842398","5.85365354996683","6.9941218948511","11.8330568374943","10.1832120347633","8.48618090349907","12.8897394402461",
"Honduras","HND","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-10.0483325257088","-9.97330960854093","-7.77077180158649","-7.70889510958057","-5.07548313240621","-5.41999765463638","-7.98354895789402","-7.4853577824031","-5.34982262725977","-4.89646699210458","-6.43804523257932","-4.17097738743758","-2.06327659714414","-2.64873877793639","-1.87662522964253","-3.1343092939248","-1.0440767880239","-3.70858883129313","-5.21876281941232","-6.26582067333498","-7.3950720239854","-3.75693438275891","-6.43141199922589","-4.74455764405243","-2.32001422845108","-3.75554180375184","-7.07233719340069","-6.25613323410572","-3.58312677859623","-6.71681853158575","-7.70512924930615","-3.1191412568269","-3.50496253709121","-9.02947363444767","-15.3428520557686","-3.81596304131541","-5.07642907628295","-7.95391811894249","-8.53140502862293","-9.52729388609889","-6.94516636573267","-4.67090141649466","-3.14341400861299","-1.24589511291671","-6.57234650779592","-2.65600856407128","2.85135257343249","-5.4643429246452","-6.86234245630112","-3.98129051007003","-4.61194147306845",
"Heavily indebted poor countries (HIPC)","HPC","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.16611948406294","5.11543986832586","-6.33173304670168","-4.51917827489031","-10.3392081685164","-5.28883442850187","-6.31890080016952","-1.52722841882587","-2.23834054152959","-6.2103221208118","-9.1066358196642","-6.14980575305841","-7.53586560507973","-7.88339836164573","-8.01470793790892","-10.9274578709008","-6.55650234772972","-2.51814375609402","-1.66224275963357","-0.36132279399116","-0.858964118871848","0.393612117446996","2.81569132776122","2.46258877507004","4.05033996072395","1.21879362311209","2.63940414879378","-0.79471642197724","0.807872377612066","-3.68078262891498","0.753574362369111","-1.13396578057263",
"Haiti","HTI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","1.37265711163065","2.20967546388168","0.252785474551891","-3.70711138528726","-3.6014088648236","-1.41069397070307","-3.95987328484688","-4.58222131070908","-4.86396446515936","-7.28718022981414","-10.058131677015","-6.68294668428327","-6.8477450438677","-5.67008038809498","-4.71084109734433","-1.93688448990915","-1.52113239522274","-1.54422598089587","-2.2899337571992","-0.707298134690105","-2.63475888609836","0.321647431484345","-0.629840344573008","-1.07908903948809","-3.09492727510262","-4.73668671245739","-1.42859318409066","0.770965151911996","-1.44015280913738","-1.67621475073065","-2.08307988263304","-1.43332565140445","-0.882895522214382","-1.02474624447533","0.100253910234458","-1.11312873282486","-0.929422111465849","-1.96314882897523","-1.05359702519352","-0.85860185595704","-2.48774144631427","-3.14501833525929","-3.76338389441216","-4.95582102756805","-1.82345284080223","-1.6908478904356","-2.15252938271163","-2.89019632961826","-1.12265260280797","0.355302483558182","0.419859714184918","-2.42897523935011","-3.43853661108217","",
"Hungary","HUN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","-2.19931065493853","-0.826041886603901","0.183430955962035","-2.11501606440306","-5.50898098709686","-2.48228725513742","-1.91951640640697","-1.93305720151967","1.09803288439459","1.15628180527935","0.905662683648787","-10.5883858606661","-9.35987499538882","-3.67533531615296","-3.95886426279274","-4.51433363272403","-7.62873647734146","-8.35837228319572","-8.82808863842538","-6.11450861059176","-6.44836058797406","-8.26371787576549","-9.08123363089426","-9.8868101970247","-7.28544270320023","-7.2863644008897","-7.26832036226063","-1.21974951373382","-0.188218208390542","0.428842717780174","1.0790451227521","2.99109062228033","0.747477578049873","2.11856059497338","4.40234047330024","1.71954655139942","0.340906702488933","-0.606737568975121","-0.85011135607784","-3.8773048653118","-8.2796715423719","0.35093060354223","2.27612920094969",
"IBRD only","IBD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
